,country,year,sex,age,generation,incomelevel,depression,alcohol
7967,31,2011,1,1,4,0,3.92806,2.062087
17839,75,1995,1,1,2,0,4.65194,2.057752
15582,64,2010,0,2,2,0,2.725618,1.75171
18222,76,2006,1,1,2,0,3.879094,1.42292
2995,11,2015,1,4,0,1,2.837546,1.771524
8839,34,2009,1,1,2,2,3.374171,2.734925
403,1,2006,1,1,2,0,2.568836,2.100656
8619,34,1990,0,5,1,2,3.213616,3.375219
2899,11,2007,1,2,0,1,2.851076,1.754046
12805,51,2003,0,5,5,2,2.782114,1.694878
8682,34,1996,1,2,0,2,3.353594,3.259755
8484,33,2006,0,5,5,2,2.809223,1.667693
15451,64,1999,0,1,2,0,2.785314,2.011272
6502,25,2002,0,5,5,1,3.089073,3.072536
10919,43,1990,1,1,0,2,3.423123,2.620292
10745,42,2001,1,5,5,0,2.999525,0.568818
19106,80,2001,1,0,4,2,2.888669,2.670167
9996,39,2001,0,5,5,0,4.223129,0.547597
10057,39,2006,0,2,0,0,4.151368,0.537625
1604,5,2009,1,4,5,0,3.298894,1.954449
5633,22,2002,0,4,5,0,2.798622,1.941127
11703,47,1999,0,3,4,0,3.891792,1.445168
6057,24,1990,0,4,1,2,2.860919,2.000672
3658,15,1993,1,4,5,0,4.111715,1.505524
441,1,2009,1,3,3,0,2.541514,2.107696
19969,84,2000,1,2,0,0,4.766992,2.038026
13766,57,1990,1,3,2,0,3.916601,1.896772
18783,78,2003,1,2,0,0,3.344868,1.615584
14745,61,2007,0,0,4,1,2.714691,0.885359
4266,17,1994,1,5,1,2,2.316248,1.480987
10466,40,2014,0,4,0,0,3.456543,0.46645
812,3,1990,0,3,2,2,2.642647,2.155621
7602,30,2004,0,4,5,2,2.782174,1.868278
10296,40,2000,1,0,2,0,3.458641,0.4499
3735,15,1999,0,0,2,0,4.134098,1.543612
4988,19,2010,1,1,2,0,2.795575,2.092609
781,2,2014,1,4,0,2,3.654178,1.82308
9224,36,2015,0,5,5,0,2.754503,2.135476
4506,17,2014,1,5,5,2,2.198192,1.759881
18236,76,2007,0,2,0,0,3.852081,1.41197
4154,16,2010,0,4,5,0,4.019166,2.455431
10912,42,2015,0,4,0,0,3.262431,0.57671
16698,69,2006,0,3,4,0,3.472043,0.468699
10750,42,2001,1,0,4,0,2.999525,0.568818
3602,14,2013,0,2,2,2,2.540351,1.837604
13614,55,2008,1,2,0,0,4.039094,1.625692
6128,24,1996,0,2,0,2,2.894682,1.910478
7400,29,2009,1,1,2,0,4.339659,1.494495
1818,6,2000,0,1,2,2,2.545851,2.147462
5689,22,2007,0,4,5,0,2.736033,2.078115
17620,74,1998,0,5,1,2,3.830069,1.720459
6831,27,2003,1,2,0,2,3.161375,1.045707
234,1,1990,0,5,1,0,2.583357,2.083017
5679,22,2006,0,1,2,0,2.747446,2.054482
1955,7,2003,1,1,2,0,4.251721,0.73564
17376,72,2006,1,5,5,0,3.362961,0.846888
16943,70,2015,1,3,3,0,2.879148,2.233922
18334,77,1990,1,2,5,2,2.979739,0.816724
9786,38,2008,0,3,3,0,4.35549,2.066202
15833,66,1990,0,1,0,2,2.367998,2.01449
18715,78,1997,0,1,2,0,3.436279,1.533172
5872,23,2000,0,3,4,0,3.521807,1.69876
9354,37,1999,0,1,2,0,3.525197,1.176285
17258,72,1996,1,2,0,0,3.59628,0.821655
1193,4,1997,0,4,5,0,4.810776,1.532104
10757,42,2002,1,5,5,0,3.016933,0.566648
13496,55,1998,1,2,0,0,4.147365,1.537126
11655,47,1995,0,5,1,0,4.020713,1.435496
8591,33,2015,0,5,5,2,2.772361,1.736153
10287,40,1999,0,1,2,0,3.466312,0.44936
9496,37,2011,1,3,3,0,3.36087,1.210316
16204,67,2003,0,2,0,2,2.684733,1.925659
7804,31,1996,0,3,4,0,3.882934,2.153615
16467,68,2011,1,3,3,0,2.894561,0.861206
8431,33,2002,0,0,4,2,2.805102,1.648756
16075,66,2010,1,3,3,2,2.331447,1.725279
12887,51,2010,0,2,2,2,2.76109,1.72254
5685,22,2007,1,2,0,0,2.736033,2.078115
4326,17,1999,1,5,1,2,2.384067,1.604951
18593,77,2013,0,3,3,2,3.092496,0.877508
13635,55,2009,0,3,3,0,4.005163,1.706981
11389,45,2008,0,1,2,0,3.54323,0.681294
15732,65,2009,1,0,4,0,3.5173,0.730138
14786,61,2010,1,3,3,1,2.724996,0.889633
2830,11,2001,1,2,0,1,2.830409,1.731999
2760,11,1995,1,0,2,1,2.765625,1.665614
12445,50,2000,0,1,2,2,3.686279,1.228102
7401,29,2009,0,5,5,0,4.339659,1.494495
964,3,2003,0,2,0,2,2.677003,1.973232
15134,63,1994,1,4,5,0,4.690671,1.180769
4122,16,2008,1,5,5,0,4.080212,2.508826
17679,74,2004,1,4,5,2,3.927429,1.746651
9940,39,1996,0,0,2,0,4.190588,0.547629
5757,22,2013,0,2,2,0,2.695241,2.133916
8200,32,2004,0,5,5,0,4.364038,1.078711
14993,62,2008,1,4,5,0,2.279985,1.998884
4686,18,2003,1,5,5,2,2.839734,1.427217
13984,57,2009,1,5,5,0,3.593259,1.432227
9448,37,2007,0,1,2,0,3.382677,1.198786
12208,49,2006,0,3,4,0,3.379254,1.064111
9179,36,2010,0,1,2,0,2.767358,2.199166
18256,76,2009,0,5,5,0,3.802627,1.390568
12498,50,2004,1,3,4,2,3.639739,1.212784
2662,10,2011,0,0,4,0,4.104088,1.445937
20192,85,1994,0,3,4,0,3.300926,0.99568
12790,51,2002,0,2,0,2,2.773452,1.701001
14183,59,2002,0,2,0,2,2.67298,1.328902
8920,35,1990,1,1,0,2,3.687009,1.804892
9402,37,2003,0,0,4,0,3.458468,1.181182
18048,75,2012,0,0,4,0,4.541678,1.835134
16556,69,1993,1,3,4,0,4.000174,0.482162
15974,66,2002,0,5,5,2,2.349516,1.839186
9822,38,2011,1,3,3,0,4.338509,2.131855
8550,33,2012,1,2,2,2,2.777003,1.719291
8523,33,2009,1,3,3,2,2.785947,1.699565
3502,14,2004,0,1,2,2,2.643532,1.771984
7867,31,2002,0,1,2,0,3.844408,2.093558
5328,21,1999,1,3,4,0,3.319096,1.06261
2060,7,2011,1,3,3,0,3.957653,0.743792
1764,6,1996,1,5,1,2,2.540409,2.182981
1004,3,2008,0,0,4,2,2.707865,1.966586
16409,68,2006,1,1,2,0,2.929147,0.851636
15976,66,2002,0,2,0,2,2.349516,1.839186
1598,5,2008,0,4,5,0,3.311979,1.950768
20096,84,2010,0,0,4,0,4.761551,1.998437
1658,5,2013,1,3,3,0,3.273578,1.925424
18995,80,1991,0,3,4,2,2.917043,2.379246
11902,48,2001,0,0,4,2,3.399362,0.738391
6007,23,2012,0,2,2,0,3.275031,1.789299
5675,22,2006,1,0,4,0,2.747446,2.054482
211,0,2009,1,1,2,2,2.206033,1.824955
14046,57,2014,1,2,2,0,3.646711,1.427152
1449,5,1994,0,3,4,0,3.627884,1.738368
16767,69,2012,0,3,3,0,3.417503,0.474361
17412,72,2009,1,5,5,0,3.441262,0.898174
1687,5,2016,0,2,2,0,3.262611,1.855808
8356,33,1991,1,2,0,2,2.744632,1.622308
14059,57,2015,1,1,4,0,3.681866,1.424897
11299,45,2000,0,5,1,0,3.547975,0.67176
20205,85,1996,1,4,5,0,3.320422,0.999393
14846,62,1993,1,3,4,0,2.280377,1.877198
16512,68,2015,0,3,3,0,2.885492,0.858818
20173,85,1993,1,1,0,0,3.296074,0.999537
14738,61,2006,1,3,4,1,2.711847,0.884323
6663,26,2002,0,3,4,0,4.411393,5.022471
15144,63,1994,0,3,4,0,4.690671,1.180769
13736,56,2014,1,5,5,1,2.855534,2.067551
2908,11,2007,1,1,2,1,2.851076,1.754046
13582,55,2005,0,0,4,0,4.126753,1.460839
17435,72,2010,0,3,3,0,3.454534,0.904203
11103,44,1993,0,3,4,1,3.271182,1.030464
20107,84,2011,0,1,4,0,4.762322,1.999569
14971,62,2006,1,1,2,0,2.27436,1.977688
17761,74,2013,1,4,0,2,4.024939,1.769609
2290,8,2010,0,0,4,0,2.743231,1.596516
369,1,2003,1,2,0,0,2.575052,2.087524
8978,35,1994,1,3,4,2,3.845663,1.88624
4809,18,2013,1,2,2,2,2.891387,1.453982
3009,12,2011,0,1,4,2,2.344023,2.851393
18392,77,1996,1,2,0,2,3.052955,0.898256
4538,18,1990,0,4,1,2,2.771931,1.402713
19795,83,2011,1,4,0,0,4.12623,1.913856
19281,80,2015,1,3,3,2,2.818218,2.667951
17658,74,2002,1,2,0,2,3.889723,1.736119
8216,32,2006,1,5,5,0,4.375195,1.086132
9853,38,2014,0,1,4,0,4.301374,2.127247
20358,85,2010,1,0,4,0,3.522626,1.140926
9352,37,1999,1,5,1,0,3.525197,1.176285
20630,86,2011,0,0,4,1,2.884706,1.99048
18564,77,2011,0,4,0,2,3.09972,0.868795
3,0,1992,1,1,0,2,2.143395,1.706053
9804,38,2010,0,4,5,0,4.344662,2.133863
14890,62,1999,0,2,0,0,2.323037,1.905621
4589,18,1994,0,5,1,2,2.773763,1.407366
8085,32,1995,1,1,2,0,3.975901,1.059136
12696,51,1994,0,1,0,2,2.701521,1.675261
15760,65,2011,0,2,2,0,3.49216,0.734531
13022,53,2005,0,5,5,2,2.585337,1.775306
10112,39,2011,1,4,0,0,4.055852,0.51564
6623,25,2013,1,1,4,1,3.02532,2.718957
19867,84,1991,1,0,2,0,4.660871,2.139292
16464,68,2011,0,3,3,0,2.894561,0.861206
18231,76,2007,0,5,5,0,3.852081,1.41197
15055,62,2013,1,1,4,0,2.2738,2.02574
8067,32,1993,0,2,0,0,3.983216,1.053628
19020,80,1994,0,5,1,2,2.919812,2.469876
3704,15,1997,1,1,2,0,4.128427,1.51893
14705,61,2002,1,1,2,1,2.722645,0.919515
13737,56,2014,0,0,4,1,2.855534,2.067551
13966,57,2007,0,4,5,0,3.63695,1.428354
14992,62,2008,1,2,0,0,2.279985,1.998884
12799,51,2003,1,0,4,2,2.782114,1.694878
11765,47,2005,0,5,5,0,3.727495,1.400059
4503,17,2013,1,3,3,2,2.204213,1.7579
7451,29,2013,1,3,3,0,4.32967,1.482519
14769,61,2009,0,0,4,1,2.722347,0.888783
4941,19,2006,1,2,0,0,2.857598,2.033551
6944,28,1994,0,1,0,0,5.512826,2.56213
3026,12,2014,0,0,4,2,2.325415,2.845401
15341,64,1990,1,0,2,0,2.798972,2.080441
2023,7,2008,1,0,4,0,4.056973,0.740531
3335,13,2015,0,4,0,2,3.319423,2.695875
819,3,1991,0,5,1,2,2.631101,2.164656
2813,11,1999,0,4,5,1,2.814576,1.717437
19937,84,1997,0,2,0,0,4.689154,2.03059
11610,47,1991,0,2,0,0,4.048632,1.43592
17935,75,2003,1,1,2,0,4.551847,1.684414
1037,3,2011,0,4,0,2,2.718093,1.990836
2052,7,2011,0,1,4,0,3.957653,0.743792
16678,69,2005,0,5,5,0,3.494622,0.468378
15647,64,2015,0,3,3,0,2.724765,1.699258
10632,42,1990,0,2,5,0,3.062597,0.552453
13127,54,1994,0,2,0,0,4.204405,0.800726
15510,64,2004,0,4,5,0,2.765808,1.852428
11875,47,2014,0,3,3,0,3.616397,1.368371
13219,54,2002,1,2,0,0,4.069092,0.781248
18534,77,2009,1,5,5,2,3.109989,0.86686
10765,42,2002,1,3,4,0,3.016933,0.566648
12770,51,2000,1,3,4,2,2.756713,1.706542
1533,5,2002,0,2,0,0,3.425174,1.917046
18939,79,2013,1,1,4,2,3.742349,0.775118
15619,64,2013,0,4,0,0,2.724364,1.718295
13276,54,2006,0,3,4,0,4.046277,0.722001
7089,28,2007,0,1,2,0,5.034262,2.855894
11579,46,2014,0,1,4,0,3.493358,4.474335
11463,45,2014,0,2,2,0,3.582742,0.681029
8224,32,2006,0,4,5,0,4.375195,1.086132
4637,18,1998,0,3,4,2,2.801895,1.41924
10575,41,2005,0,3,4,2,2.566573,1.368957
1492,5,1998,1,3,4,0,3.544212,1.843518
17352,72,2004,1,5,5,0,3.37311,0.837303
8887,34,2013,1,4,0,2,3.28505,2.696392
10312,40,2001,0,0,4,0,3.449578,0.450155
3614,14,2014,0,1,4,2,2.539345,1.835404
13018,53,2004,1,2,0,2,2.58424,1.762011
2443,10,1992,1,2,0,0,3.628315,1.417717
1269,4,2004,1,5,5,0,4.920486,1.460324
16564,69,1994,0,1,0,0,4.008024,0.483176
17262,72,1996,0,4,5,0,3.59628,0.821655
7171,28,2014,0,2,2,0,4.888971,2.743361
13867,57,1999,1,2,0,0,3.738417,1.669055
2788,11,1997,1,0,2,1,2.788032,1.694776
13456,55,1995,1,0,2,0,4.182653,1.691259
5694,22,2007,0,3,3,0,2.736033,2.078115
13537,55,2001,0,4,5,0,4.123757,1.447156
5737,22,2011,0,1,4,0,2.706139,2.134149
19633,83,1997,0,1,2,0,4.238198,1.55169
9238,36,2016,1,0,4,0,2.758478,2.121472
11434,45,2012,1,0,4,0,3.558861,0.682707
84,0,1999,1,5,1,2,2.188802,1.658553
18856,78,2009,1,4,5,0,3.345057,1.726114
16489,68,2013,0,4,0,0,2.889817,0.860742
9213,36,2014,1,1,4,0,2.753656,2.149119
19729,83,2005,0,5,5,0,4.085993,1.727773
6166,24,1999,0,3,4,2,2.910579,1.880847
9840,38,2013,0,2,2,0,4.317934,2.12911
14664,61,1998,0,2,0,1,2.794866,0.983473
19871,84,1991,0,1,0,0,4.660871,2.139292
12968,53,2000,1,0,2,2,2.585217,1.706993
7912,31,2006,0,1,2,0,3.932749,1.976898
5446,21,2012,0,4,0,0,3.280645,1.113191
13412,55,1991,1,4,5,0,4.161383,1.674564
12015,49,1990,0,4,1,0,3.473631,1.04024
1959,7,2003,0,2,0,0,4.251721,0.73564
17915,75,2001,1,0,4,0,4.555148,1.684808
1571,5,2006,1,4,5,0,3.344704,1.939117
5118,20,1997,0,0,2,2,3.982043,1.604791
4877,19,1999,0,1,2,0,3.02098,1.92017
4066,16,2003,1,0,4,0,4.245994,2.610772
9634,38,1996,1,5,1,0,4.244814,1.817444
4720,18,2005,1,3,4,2,2.852831,1.429179
16652,69,2002,1,0,4,0,3.742717,0.483248
14333,59,2015,1,1,4,2,2.666329,1.410564
14029,57,2012,0,1,4,0,3.600845,1.430545
2040,7,2010,1,4,5,0,3.979913,0.744554
16071,66,2010,0,5,5,2,2.331447,1.725279
11024,43,2011,1,4,0,2,3.528115,3.603549
11196,44,2001,0,2,0,1,3.219787,1.020844
19868,84,1991,0,2,0,0,4.660871,2.139292
10828,42,2008,0,4,5,0,3.104944,0.563486
18552,77,2010,0,4,5,2,3.10254,0.866558
20645,86,2012,0,1,4,1,2.884506,1.971242
13659,55,2011,1,3,3,0,3.980139,1.83697
14539,60,2008,1,0,4,2,2.909553,2.281606
19067,80,1997,0,3,4,2,2.908275,2.560901
18860,78,2009,0,2,0,0,3.345057,1.726114
7332,29,2003,1,2,0,0,4.302944,1.424034
9792,38,2009,0,0,4,0,4.34969,2.115312
3702,15,1997,1,2,0,0,4.128427,1.51893
8775,34,2003,0,5,5,2,3.487568,2.873611
11651,47,1995,1,4,5,0,4.020713,1.435496
17279,72,1997,0,3,4,0,3.563349,0.825072
16616,69,1999,1,0,2,0,3.921154,0.490438
4127,16,2008,0,0,4,0,4.080212,2.508826
13126,54,1994,0,5,1,0,4.204405,0.800726
847,3,1993,0,0,2,2,2.615707,2.169178
12673,51,1992,0,2,0,2,2.673297,1.710386
24,0,1994,1,5,1,2,2.15007,1.701142
11000,43,2008,0,0,4,2,3.542525,3.498564
14044,57,2014,1,5,5,0,3.646711,1.427152
998,3,2008,0,4,5,2,2.707865,1.966586
9138,36,2006,0,5,5,0,2.834078,2.257506
1477,5,1997,0,4,5,0,3.581562,1.803538
12408,50,1997,0,0,2,2,3.672637,1.268984
16406,68,2006,0,3,4,0,2.929147,0.851636
2466,10,1994,1,1,0,0,3.633646,1.441613
16816,70,2003,1,0,4,0,3.217147,2.154691
8253,32,2009,1,2,0,0,4.339084,1.130703
20164,85,1990,0,5,1,0,3.298194,1.026206
14067,57,2015,1,3,3,0,3.681866,1.424897
11807,47,2009,1,4,5,0,3.642918,1.383839
3959,16,1994,0,1,0,0,4.37893,2.291569
16061,66,2009,0,0,4,2,2.332176,1.734348
15022,62,2010,0,2,2,0,2.28315,2.014249
1528,5,2002,1,2,0,0,3.425174,1.917046
1117,4,1991,0,5,1,0,4.671933,1.392997
18013,75,2009,0,1,2,0,4.557249,1.83905
6725,26,2009,1,2,0,0,4.051133,5.015085
122,0,2002,1,2,0,2,2.208921,1.670158
176,0,2006,1,2,0,2,2.222417,1.737167
2452,10,1992,0,3,4,0,3.628315,1.417717
8340,33,1990,0,2,5,2,2.739931,1.615005
6583,25,2009,0,5,5,1,3.032828,2.801696
16640,69,2001,0,0,4,0,3.836638,0.488818
1076,3,2014,0,1,4,2,2.734193,1.985974
6213,24,2003,0,3,4,2,2.941199,1.840512
74,0,1998,0,0,2,2,2.17953,1.668865
18797,78,2004,0,5,5,0,3.337394,1.633606
130,0,2002,0,3,4,2,2.208921,1.670158
11874,47,2014,1,3,3,0,3.616397,1.368371
745,2,2011,1,4,0,2,3.647499,1.833472
12095,49,1997,1,2,0,0,3.4089,1.04703
9070,35,2007,0,4,5,2,4.197154,2.038168
18085,75,2015,0,0,4,0,4.513444,1.721177
19883,84,1992,0,0,2,0,4.651949,2.107931
20438,86,1992,1,1,0,1,2.957768,2.366647
9895,39,1993,1,5,1,0,4.123589,0.547353
6753,26,2011,0,4,0,0,3.982428,5.015845
5563,22,1996,1,4,5,0,2.914712,1.886854
10809,42,2006,1,3,4,0,3.082956,0.561138
18763,78,2001,0,2,0,0,3.368607,1.581855
9817,38,2011,0,2,2,0,4.338509,2.131855
17892,75,1999,0,1,2,0,4.57244,1.732275
1048,3,2012,0,2,2,2,2.72184,1.990613
8132,32,1999,1,5,1,0,4.189615,1.074382
9147,36,2007,0,5,5,0,2.813205,2.243461
4500,17,2013,0,1,4,2,2.204213,1.7579
6148,24,1998,1,2,0,2,2.906001,1.890466
1423,5,1992,1,0,2,0,3.622927,1.721153
18668,78,1993,1,5,1,0,3.455137,1.53551
18223,76,2006,0,4,5,0,3.879094,1.42292
10299,40,2000,0,1,2,0,3.458641,0.4499
9276,37,1992,1,5,1,0,3.590929,1.165285
19768,83,2008,1,3,3,0,4.108739,1.852339
19289,81,1990,0,1,0,1,4.356022,5.01917
9369,37,2000,1,3,4,0,3.509585,1.179112
5496,22,1990,1,4,1,0,2.943294,1.856324
10984,43,2006,0,4,5,2,3.555675,3.301988
1617,5,2010,1,0,4,0,3.290207,1.954838
9449,37,2007,0,4,5,0,3.382677,1.198786
20204,85,1996,1,5,1,0,3.320422,0.999393
10042,39,2005,0,5,5,0,4.166551,0.54049
4407,17,2005,1,3,4,2,2.429338,1.602384
12704,51,1995,1,2,0,2,2.710117,1.6676
2779,11,1996,1,3,4,1,2.775032,1.68071
8472,33,2005,0,2,0,2,2.812553,1.660599
5110,20,1997,1,4,5,2,3.982043,1.604791
10030,39,2004,1,2,0,0,4.180606,0.542487
1556,5,2004,0,1,2,0,3.380487,1.929279
15352,64,1991,1,0,2,0,2.813477,2.097476
8551,33,2012,1,0,4,2,2.777003,1.719291
257,1,1992,0,5,1,0,2.563626,2.098263
16769,69,2013,1,5,5,0,3.419186,0.47667
4626,18,1998,1,5,1,2,2.801895,1.41924
6429,25,1996,1,3,4,1,3.161224,3.20531
1149,4,1994,1,1,0,0,4.783948,1.488673
7628,30,2006,0,3,4,2,2.784744,1.900684
12548,50,2009,1,0,4,2,3.561231,1.271076
4867,19,1998,0,0,2,0,3.053087,1.941991
6792,26,2015,1,0,4,0,3.880068,4.855356
2557,10,2002,0,2,0,0,3.859915,1.478824
6400,25,1993,1,2,0,1,3.157514,3.223386
5866,23,2000,1,0,2,0,3.521807,1.69876
7194,29,1990,1,0,2,0,4.600998,1.397252
15595,64,2011,0,4,0,0,2.725602,1.740142
19683,83,2001,1,3,4,0,4.222042,1.621381
15609,64,2012,0,5,5,0,2.724971,1.728964
17986,75,2007,0,4,5,0,4.55514,1.75626
1192,4,1997,0,0,2,0,4.810776,1.532104
9543,37,2015,0,2,2,0,3.360755,1.231484
6366,25,1990,0,1,0,1,3.131583,3.222535
11395,45,2008,0,5,5,0,3.54323,0.681294
9387,37,2002,0,2,0,0,3.477466,1.180166
5778,22,2015,1,0,4,0,2.685547,2.122513
6378,25,1991,0,2,0,1,3.143844,3.224773
2843,11,2002,1,1,2,1,2.839583,1.738945
1844,6,2002,0,0,4,2,2.548137,2.151784
8416,33,1996,1,3,4,2,2.766909,1.64368
5925,23,2005,0,1,2,0,3.356016,1.769821
1207,4,1998,0,3,4,0,4.801317,1.543012
12812,51,2004,1,2,0,2,2.789094,1.690463
2534,10,2000,0,2,0,0,3.786139,1.481386
2369,9,2007,0,1,2,2,4.150033,5.39758
10171,40,1990,1,5,1,0,3.782417,0.458408
18142,76,1999,1,4,5,0,4.068594,1.443233
7255,29,1996,1,2,0,0,4.472545,1.377426
1774,6,1997,1,4,5,2,2.541498,2.172171
5951,23,2007,0,3,3,0,3.31291,1.78679
5190,20,2004,0,5,5,2,3.559469,1.657634
6964,28,1996,0,5,1,0,5.489475,2.677664
4067,16,2003,0,2,0,0,4.245994,2.610772
14297,59,2012,1,4,0,2,2.655422,1.406554
15966,66,2001,1,3,4,2,2.351199,1.857539
8717,34,1999,1,1,2,2,3.466129,3.104749
3273,13,2010,1,0,4,2,3.497159,2.708814
15918,66,1997,0,1,2,2,2.36655,1.986891
7835,31,1999,0,0,2,0,3.804899,2.169942
4121,16,2007,0,3,3,0,4.133177,2.549869
7350,29,2004,0,1,2,0,4.256865,1.433206
17429,72,2010,0,4,5,0,3.454534,0.904203
14724,61,2003,0,2,0,1,2.716396,0.903034
19293,81,1991,1,1,0,1,4.375869,5.080043
519,2,1992,1,0,2,2,3.588855,2.116047
14512,60,2006,1,5,5,2,2.894314,2.25271
12031,49,1992,1,5,1,0,3.443676,1.039935
4196,16,2014,1,2,2,0,4.02991,2.441051
17887,75,1999,1,1,2,0,4.57244,1.732275
18805,78,2005,1,1,2,0,3.332246,1.650006
971,3,2006,1,4,5,2,2.698772,1.932295
3518,14,2006,0,5,5,2,2.608345,1.779412
2427,10,1990,0,1,0,0,3.631738,1.387457
328,1,2000,0,2,0,0,2.569818,2.075796
14676,61,1999,0,4,5,1,2.7643,0.967727
1253,4,2002,0,0,4,0,4.854392,1.517321
4973,19,2009,1,4,5,0,2.803082,2.085341
20393,85,2014,0,4,0,0,3.57016,1.175064
8703,34,1997,0,5,1,2,3.392958,3.2141
2991,11,2014,1,3,3,1,2.837371,1.766266
15016,62,2010,1,4,5,0,2.28315,2.014249
440,1,2009,1,2,0,0,2.541514,2.107696
1041,3,2011,1,3,3,2,2.718093,1.990836
16382,68,2004,0,3,4,0,2.941494,0.850215
3307,13,2013,1,2,2,2,3.371926,2.70413
2304,8,2011,0,3,3,0,2.7453,1.596336
4507,17,2014,1,0,4,2,2.198192,1.759881
15479,64,2001,0,3,4,0,2.772486,1.952747
8353,33,1991,0,5,1,2,2.744632,1.622308
4011,16,1998,0,4,5,0,4.318484,2.507668
6982,28,1998,0,2,0,0,5.419043,2.786062
11052,43,2014,1,5,5,2,3.519001,3.55546
5999,23,2011,1,3,3,0,3.276423,1.79494
5897,23,2003,1,1,2,0,3.407564,1.747133
11551,46,2011,0,0,4,0,3.498914,4.496109
18246,76,2008,1,0,4,0,3.826025,1.40029
20353,85,2009,0,1,2,0,3.514906,1.122794
14339,59,2015,0,4,0,2,2.666329,1.410564
1001,3,2008,0,1,2,2,2.707865,1.966586
7042,28,2003,0,1,2,0,5.164113,2.87308
18900,79,2010,1,5,5,2,3.77003,0.770705
19272,80,2015,1,2,2,2,2.818218,2.667951
8335,32,2015,1,3,3,0,4.231759,1.131753
17315,72,2000,0,3,4,0,3.46722,0.83473
1813,6,2000,1,1,2,2,2.545851,2.147462
7837,31,1999,0,3,4,0,3.804899,2.169942
4949,19,2006,1,3,4,0,2.857598,2.033551
11490,46,2005,1,0,4,0,3.600181,4.415672
20274,85,2002,0,5,5,0,3.436706,1.01567
706,2,2008,1,5,5,2,3.649862,1.980933
5553,22,1995,0,5,1,0,2.929564,1.884835
19686,83,2002,1,2,0,0,4.185712,1.646296
6723,26,2008,0,3,3,0,4.098571,4.990515
1749,6,1994,1,3,4,2,2.545511,2.184191
1773,6,1996,1,3,4,2,2.540409,2.182981
15570,64,2009,0,2,0,0,2.728431,1.764024
11646,47,1994,0,5,1,0,4.032234,1.43547
11398,45,2009,0,1,2,0,3.537446,0.683953
17318,72,2001,1,2,0,0,3.448446,0.835681
15344,64,1990,0,1,0,0,2.798972,2.080441
13177,54,1998,0,2,0,0,4.14939,0.81184
11673,47,1997,1,2,0,0,3.97116,1.44018
8827,34,2008,1,4,5,2,3.406449,2.744363
19423,81,2010,1,3,3,1,4.166986,4.988823
17222,72,1993,1,2,0,0,3.669752,0.818741
10073,39,2007,1,3,3,0,4.135361,0.533317
17057,71,2005,1,4,5,2,3.767504,1.568058
17926,75,2002,0,5,5,0,4.552223,1.683102
8958,35,1993,1,4,5,2,3.8079,1.867695
5848,23,1998,1,3,4,0,3.652859,1.653641
14909,62,2001,1,4,5,0,2.319913,1.920361
9955,39,1998,1,5,1,0,4.218667,0.548534
17577,74,1995,1,2,0,2,3.786442,1.707357
18193,76,2003,0,1,2,0,3.957172,1.436158
4513,17,2014,0,4,0,2,2.198192,1.759881
11212,45,1993,0,0,2,0,3.537948,0.66614
8694,34,1997,1,0,2,2,3.392958,3.2141
18604,77,2014,0,3,3,2,3.089677,0.884054
8002,31,2014,1,2,2,0,3.940119,1.974528
3062,13,1992,0,0,2,2,3.531068,2.433288
4504,17,2013,0,3,3,2,2.204213,1.7579
17401,72,2008,1,4,5,0,3.416201,0.882636
7333,29,2003,1,4,5,0,4.302944,1.424034
5436,21,2011,1,1,4,0,3.279798,1.112423
11719,47,2001,1,2,0,0,3.83053,1.439653
11500,46,2006,0,4,5,0,3.573916,4.416798
9221,36,2014,0,3,3,0,2.753656,2.149119
5893,23,2002,0,3,4,0,3.441738,1.731692
2357,9,1992,1,0,2,2,4.044808,4.977548
20313,85,2006,1,1,2,0,3.484572,1.032685
18822,78,2006,0,0,4,0,3.330802,1.667993
5139,20,1999,0,1,2,2,3.843348,1.62449
9800,38,2010,1,0,4,0,4.344662,2.133863
16389,68,2005,1,2,0,0,2.936018,0.850159
4028,16,2000,1,1,2,0,4.283824,2.600849
2923,11,2009,1,4,5,1,2.841534,1.753958
3283,13,2011,1,1,4,2,3.449547,2.70827
20238,85,1999,1,4,5,0,3.389669,1.010229
17252,72,1995,0,1,2,0,3.613517,0.819615
15017,62,2010,1,2,2,0,2.28315,2.014249
3330,13,2015,1,4,0,2,3.319423,2.695875
1148,4,1994,1,5,1,0,4.783948,1.488673
19331,81,2001,0,5,5,1,4.497791,5.249041
19746,83,2007,1,1,2,0,4.094588,1.806324
16160,67,1999,1,1,2,2,2.738137,1.876636
1808,6,1999,1,3,4,2,2.545394,2.149846
11038,43,2012,0,2,2,2,3.525116,3.598258
5935,23,2006,0,2,0,0,3.334813,1.778207
13221,54,2002,1,1,2,0,4.069092,0.781248
4716,18,2005,0,2,0,2,2.852831,1.429179
10913,42,2015,0,2,2,0,3.262431,0.57671
16350,68,2001,1,0,4,0,2.955657,0.853448
13439,55,1993,0,2,0,0,4.176687,1.68813
16183,67,2001,0,2,0,2,2.716068,1.883881
15696,65,2006,1,2,0,0,3.626432,0.711776
6695,26,2006,1,0,4,0,4.208616,4.939028
3367,14,1992,0,4,5,2,2.784457,1.871572
1404,5,1990,0,4,1,0,3.606204,1.709916
3542,14,2008,0,4,5,2,2.57455,1.813887
7336,29,2003,0,2,0,0,4.302944,1.424034
